Data,AMM,BEST,EA,EPNP,ESPI,GMSST,ITSMRG2,MEI,MEI V2,NOI,NIN1+2,NIN3,NIN3.4,NIN4,NTA,PACWARM,PWR,SOI,TNI,WHWP,WP,PDO,PNA,AMO,NAO,AAO,AO,QBO,SIOD,IOD,ONI,TNA,TSA,IASAS,SAODI,SASDI
2018-01,4.246666667,-0.86,-1.486666667,0.535,-0.899903333,1.173333333,0.502975,-0.494666667,-0.716666667,1.719333333,-1.246666667,-1.16,-0.976666667,-0.453333333,0.343333333,0.203666667,0.203666667,1.033333333,-1.315333333,0.943333333,0.486666667,0.4,-0.14,0.162,1.17,1.2752,-0.281,-19.02,-0.2137,-0.135,-0.87,0.28,0.62,0.24926758,0.027674645,-1.7011161
2018-02,2.68,-0.5,-1.55,0.445,-0.602563333,1.183333333,0.695937667,-0.643333333,-0.746666667,4.254666667,-1.17,-1.1,-0.913333333,-0.436666667,0.21,0.137333333,0.137333333,0.266666667,-1.219333333,0.013333333,0.386666667,-0.07,-1.67,0.052,1.34,1.0411,0.113,-19.37,-0.0223,0.295,-0.76,-0.09,-0.01,-1.630188,-0.7955737,-1.9844515
2018-03,0.82,-0.886666667,0.336666667,0.396666667,-0.52031,1.16,0.856400667,-0.618666667,-0.766666667,2.846666667,-1.146666667,-1.003333333,-0.853333333,-0.336666667,0.006666667,0.123666667,0.123666667,1.133333333,-1.238,-0.006666667,0.556666667,-0.71,-1.16,0.121,-1.38,0.1405,-0.941,-19.77,0.4867,-0.02,-0.6,0.02,0.17,0.5984497,-1.4999509,-2.1943455
2018-04,-0.853333333,-0.716666667,1.04,0.116666667,-0.343956667,1.186666667,1.165250667,-0.555,-0.943333333,2.298,-1.116666667,-0.816666667,-0.696666667,-0.183333333,-0.133333333,0.108333333,0.108333333,0.8,-1.41,0.323333333,0.19,-0.8,-1.12,0.053,1.2,-1.1662,0.544,-21.41,0.4626,-0.008,-0.41,-0.17,0.28,0.31018066,-1.0571094,-1.7492582
2018-05,-2.353333333,-0.786666667,1.023333333,-0.286666667,-0.302186667,1.136666667,1.475431333,-0.156333333,-1.02,0.11,-1.043333333,-0.626666667,-0.503333333,-0.013333333,-0.28,0.130666667,0.130666667,1.266666667,-1.649333333,0.51,-0.006666667,-0.45,-1.09,-0.011,2.02,-0.0766,1.18,-24.23,0.1516,0.202,-0.13,-0.4,0.28,0.59161377,-0.16533831,-1.1775388
2018-06,-4.7,-0.186666667,-0.4,-0.37,-0.08596,1.066666667,1.399226667,0.167333333,-0.926666667,0.633,-0.833333333,-0.313333333,-0.223333333,0.14,-0.376666667,0.095666667,0.095666667,0.4,-1.915333333,0.78,-0.433333333,-0.65,0.66,-0.022,1.41,-0.0119,0.38,-28.45,0.0417,0.269,0.06,-0.48,0.46,-0.6084595,0.49316457,-0.07407585
2018-07,-5.306666667,0.086666667,-1.283333333,-0.363333333,0.002123333,1.043333333,0.967708333,0.336666667,-0.503333333,0.675333333,-0.623333333,-0.07,-0.013333333,0.21,-0.396666667,0.055,0.055,0.266666667,-2.061666667,0.743333333,-0.48,-0.01,-0.76,0.007,1.42,0.3768,0.612,-29.1,0.0581,0.15,0.11,-0.21,0.38,-1.1240845,0.5946445,0.106529936
2018-08,-4.186666667,0.333333333,-0.956666667,-0.296666667,0.07767,1.036666667,0.597864,0.225666667,-0.036666667,0.89,-0.463333333,0.02,0.083333333,0.306666667,-0.296666667,0.016666667,0.016666667,-0.1,-2.122,1.46,-0.876666667,-0.21,1.24,0.102,2.4,-0.3428,0.836,-20.41,-0.0293,0.234,0.2,0.01,0.41,-1.3372192,0.48800874,-0.21342549
2018-09,-2.286666667,0.58,-1.463333333,-0.59,0.057883333,1.046666667,0.589714,0.239,0.343333333,0.847333333,-0.25,0.133333333,0.226666667,0.42,-0.146666667,0.013333333,0.013333333,-0.533333333,-2.075666667,2.913333333,-1.323333333,-0.35,1.16,0.151,1.78,1.4584,0.585,-9.91,0.2647,0.71,0.43,0.33,0.36,-0.041748047,0.31072658,0.10779124
2018-10,-0.383333333,0.61,-0.623333333,-0.146666667,0.165173333,1.06,0.947729,0.369666667,0.533333333,0.201666667,-0.063333333,0.346666667,0.486666667,0.66,-0.053333333,0.062333333,0.062333333,-0.466666667,-2.009333333,3.85,-1.433333333,-0.57,0.39,0.133,1.53,0.5304,0.413,-2.79,0.2214,0.844,0.7,0.29,0.53,-1.3226929,0.90163267,0.40461868
2018-11,-0.156666667,0.656666667,0.036666667,0.586666667,0.251093333,1.083333333,0.93488,0.558333333,0.49,0.018,0.296666667,0.666666667,0.756666667,0.816666667,-0.023333333,0.114333333,0.114333333,-0.333333333,-1.867666667,3.456666667,-1.176666667,-0.7,0.22,-0.131,-0.25,0.9907,-1.116,3.36,0.6464,0.623,0.85,-0.01,0.39,0.77996826,0.7699535,-0.3903829
2018-12,-0.506666667,0.23,0.48,1.295,0.307356667,1.173333333,0.822930667,0.583,0.343333333,0.705333333,0.673333333,0.856666667,0.896666667,0.926666667,-0.043333333,0.161333333,0.161333333,0.733333333,-1.774666667,1.826666667,-0.546666667,-0.21,0.56,-0.071,0.48,0.9299,0.11,8.05,0.6672,0.379,0.81,-0.04,0.66,0.25604248,0.69413054,0.66048014
2019-01,-1.07,0.276666667,0.6,1.245,0.282836667,1.176666667,0.586620667,0.698,0.2,0.060333333,0.896666667,0.806666667,0.813333333,0.863333333,-0.046666667,0.147666667,0.147666667,0.5,-1.719666667,0.74,0.183333333,-0.33,0.42,-0.026,0.18,0.6767,-0.713,9.02,0.4515,0.452,0.75,0.08,0.75,1.382019,-0.19688457,0.07730132
2019-02,-0.853333333,0.593333333,0.246666667,1.135,0.58999,1.24,0.669009333,,0.256666667,-1.364333333,0.8,0.703333333,0.75,0.793333333,-0.066666667,0.097333333,0.097333333,-0.233333333,-1.733,0.446666667,1.083333333,-0.72,-1.73,0.069,-0.11,-0.4996,1.149,9.25,-0.0154,0.496,0.72,0.14,0.68,-0.89501953,-0.07843977,0.29841852
2019-03,-1.246666667,0.97,0.006666667,1.46,0.834976667,1.303333333,0.483697,,0.45,-2.869666667,0.49,0.61,0.723333333,0.703333333,-0.073333333,0.059666667,0.059666667,-0.966666667,-1.797,0.6,1.34,-0.33,-0.05,0.11,0.89,0.7446,2.116,11.82,0.5521,0.325,0.71,0.01,1.02,-1.2037354,0.73464155,1.4803768
2019-04,-2.193333333,1.043333333,0.04,1.326666667,0.87075,1.333333333,0.184462,,0.52,-1.674,0.313333333,0.593333333,0.713333333,0.623333333,-0.09,0.068333333,0.068333333,-0.866666667,-1.964,1.283333333,0.556666667,0.1,-0.84,0.112,0.36,0.3358,-0.255,13.36,0.6513,0.333,0.66,-0.02,0.65,-0.6923828,0.45538327,0.6034485
2019-05,-2.876666667,0.913333333,-0.343333333,1.033333333,0.808436667,1.286666667,-0.028389667,,0.43,-1.028333333,0.206666667,0.563333333,0.66,0.566666667,-0.073333333,0.115333333,0.115333333,-0.333333333,-2.217666667,1.52,-0.35,0.27,-0.17,0.076,-2.38,0.3346,-1.231,14.59,0.0503,0.619,0.54,0.12,0.65,-0.74798584,0.35966235,1.2576036
2019-06,-2.323333333,0.913333333,0.14,0.91,0.361716667,1.176666667,0.508068667,,0.293333333,-0.240666667,0.053333333,0.416666667,0.54,0.556666667,-0.026666667,0.177666667,0.177666667,-0.4,-2.503666667,2.65,-1.283333333,-0.05,0.24,0.161,-0.79,1.465,-0.601,14.36,-0.4308,0.719,0.45,0.3,0.58,2.00531,0.26447502,1.2048583
2019-07,-1.19,0.983333333,0.206666667,0.72,0.512906667,1.143333333,0.580252133,,0.293333333,-0.453666667,-0.276666667,0.2,0.45,0.636666667,0.04,0.210666667,0.210666667,-0.666666667,-2.776666667,3.843333333,-0.94,0.55,0.62,0.34,-1.39,-0.3897,-0.89,10.96,-0.3311,0.693,0.28,0.37,0.5,-0.27563477,-0.31134605,0.23239619
2019-08,-0.386666667,0.673333333,-0.12,0.22,0.34423,1.15,0.703530133,,0.323333333,-0.293666667,-0.596666667,-0.073333333,0.28,0.673333333,0.103333333,0.201,0.201,-0.5,-3.046333333,5.373333333,-1.46,0.01,1.16,0.325,-1.62,-1.0804,-0.722,9.97,-0.5123,0.548,0.14,0.42,0.41,-0.91381836,0.15375379,0.917982
2019-09,0.84,0.706666667,0.043333333,-0.86,0.82087,1.15,0.3828028,,0.26,-0.712333333,-0.72,-0.23,0.14,0.663333333,0.136666667,0.135666667,0.135666667,-0.9,-3.225,5.743333333,-0.533333333,0.13,1.62,0.232,-0.01,0.563,0.306,8.25,-0.2442,0.999,0.19,0.57,0.48,0.028137207,0.43579885,-0.10764228
2019-10,1.636666667,0.633333333,-0.47,-1.05,0.659933333,1.173333333,0.535337667,,0.263333333,-0.563666667,-0.736666667,-0.143333333,0.183333333,0.66,0.163333333,0.105666667,0.105666667,-0.9,-3.210333333,5.446666667,-0.713333333,-0.89,-0.97,0.145,-1.03,-0.9252,-0.082,7.27,-0.492,1.123,0.35,0.44,0.47,-0.17321777,0.09369868,-0.5938534
2019-11,1.52,0.903333333,-0.106666667,-0.013333333,0.803026667,1.233333333,0.632613667,,0.313333333,-0.296,-0.52,0.073333333,0.343333333,0.696666667,0.163333333,0.093333333,0.093333333,-1.3,-3.048,4.533333333,-0.023333333,-0.49,-0.07,0.095,0.16,-1.8398,-1.193,5.07,-1.1297,0.958,0.51,0.26,1.06,-0.087524414,2.1535532,1.3436806
2019-12,0.346666667,0.806666667,-0.32,0.73,0.58465,1.356666667,0.498508533,,0.38,-1.110666667,-0.296666667,0.243333333,0.506666667,0.793333333,0.18,0.179666667,0.179666667,-0.966666667,-2.802333333,3.1,-0.063333333,0,-0.12,0.148,1.02,-1.3599,0.412,1.66,-1.8615,0.312,0.55,0.25,1.06,0.7866821,2.6652713,1.4827449
2020-01,-1.026666667,0.653333333,0.073333333,0.665,0.635153333,1.43,0.3210039,,0.36,0.239666667,-0.173333333,0.263333333,0.546666667,0.826666667,0.25,0.263333333,0.263333333,-0.666666667,-2.538,1.51,0.436666667,-1.41,-0.95,0.079,1.05,-0.2312,2.419,-2.51,-1.4083,0.238,0.5,0.25,1.28,-0.7675171,2.47243,1.1863209
2020-02,-1.523333333,0.38,0.25,-1.195,0.511643333,1.523333333,-0.014262967,,0.29,2.870333333,-0.13,0.186666667,0.496666667,0.833333333,0.333333333,0.365333333,0.365333333,-0.233333333,-2.262,0.646666667,0.963333333,-1.47,-0.07,0.339,0.98,0.2746,3.417,-3.2,-1.3208,0.134,0.48,0.5,0.84,-0.77996826,2.202432,0.70520616
2020-03,-1.29,0.283333333,0.39,-0.65,0.327036667,1.496666667,-0.021831897,,0.213333333,3.725666667,-0.136666667,0.173333333,0.483333333,0.793333333,0.4,0.422333333,0.422333333,3.61E-16,-2.016,0.73,1.146666667,-1.75,-2.41,0.351,0.66,1.4264,2.641,-4.36,-1.5561,0.119,0.4,0.73,0.66,-0.4482422,2.0960317,1.1528934
2020-04,-0.603333333,0.34,0.776666667,0.063333333,-0.04535,1.483333333,0.07205907,,0.08,2.572666667,0.08,0.19,0.403333333,0.683333333,0.4,0.444333333,0.444333333,3.52E-16,-1.865333333,1.496666667,0.47,-1.31,-1.38,0.352,-1.26,-0.4752,0.928,-5.03,-1.2272,0.064,0.19,0.62,0.72,-0.7861328,1.6203337,1.1084545
2020-05,-0.446666667,0.123333333,0.613333333,0.673333333,-0.437216667,1.38,0.222040937,,-0.083333333,-0.268,0.026666667,0.046666667,0.19,0.453333333,,0.433333333,0.433333333,0.266666667,-1.819333333,2.27,0.023333333,-0.51,0.27,0.249,-0.33,0.5766,-0.027,-4.86,-0.999,0.378,-0.08,0.52,0.88,1.5888672,1.5688949,1.4070531
2020-06,-0.11,0.006666667,-0.246666667,0.296666667,-0.63541,1.32,0.408081667,,-0.353333333,0.246,-0.186666667,-0.25,-0.083333333,0.243333333,,0.432333333,0.432333333,0.133333333,-1.834,3.296666667,-0.823333333,-0.76,0.86,0.254,0.16,1.0708,-0.122,-2.78,-0.761,0.568,-0.3,0.72,0.6,1.9158325,0.4166883,1.0580624
2020-07,-0.37,-0.196666667,-1.08,-0.873333333,-0.756056667,1.193333333,0.384102333,,-0.616666667,-0.050666667,-0.706666667,-0.536666667,-0.303333333,0.066666667,,0.469666667,0.469666667,0.266666667,-1.822,4.413333333,-0.556666667,-0.9,1.2,0.345,-1.19,-0.5464,-0.412,0.34,-0.8316,0.417,-0.41,0.65,0.55,0.9807129,0.8994632,0.7233501
2020-08,0.073333333,-0.46,-0.683333333,-1.683333333,-0.745283333,1.106666667,0.346654,,-0.86,0.352,-1.01,-0.63,-0.41,-0.066666667,,0.528333333,0.528333333,0.633333333,-1.720333333,5.383333333,-0.666666667,-1.32,1.8,0.43,0.03,-0.7205,-0.381,4.78,-0.8885,-0.07,-0.57,0.59,0.5,0.52911377,0.6077461,-0.005182236
2020-09,0.533333333,-0.826666667,-0.326666667,-1.433333333,-0.749213333,1.133333333,0.360233,,-1.016666667,-0.054,-1.183333333,-0.73,-0.573333333,-0.29,,0.527,0.527,1.333333333,-1.465333333,5.1,-1.063333333,-1.03,0.59,0.3,1.11,0.1943,0.631,7.95,-0.9203,-0.084,-0.89,0.52,0.24,0.43133545,0.1440503,-0.5252628
2020-10,1.986666667,-1.083333333,-0.706666667,-0.586666667,-0.831506667,1.176666667,0.311052767,,-1.093333333,0.291,-0.956666667,-0.9,-0.893333333,-0.553333333,,0.437,0.437,1.366666667,-1.039,4.603333333,-1.276666667,-0.62,-1.08,0.291,-0.2,1.2636,-0.072,10.8,-1.0978,0.233,-1.17,0.61,0.39,-1.2103882,-0.028153256,-0.13790159
2020-11,2.863333333,-1.046666667,-0.893333333,-0.01,-0.96915,1.35,0.164582433,,-1.15,1.111333333,-0.8,-1.1,-1.17,-0.75,,0.331666667,0.331666667,1.133333333,-0.455333333,3.453333333,-0.966666667,-1.58,0.21,0.114,2.54,0.8132,2.086,11.15,-1.157,0.143,-1.27,0.39,0.12,-1.6268921,-0.14744294,-0.41544786
2020-12,3.43,-1.313333333,-0.95,-0.045,-1.03434,1.303333333,0.034606767,,-1.146666667,2.902,-0.593333333,-1.043333333,-1.276666667,-0.9,,0.240666667,0.240666667,1.633333333,0.098333333,2.326666667,0.176666667,-0.98,1.28,0.163,-0.37,1.4813,-1.736,10.37,-0.2432,0.1,-1.19,0.46,-0.11,-0.14910889,-1.5788105,-1.8166013
2021-01,3.303333333,-1.59,-0.79,-0.685,-0.98633,1.286666667,0.116333,,-1.156666667,3.239333333,-0.686666667,-0.883333333,-1.19,-0.983333333,,0.158,0.158,2.433333333,0.479,0.773333333,1.386666667,-0.61,-0.41,0.127,-1.8,1.0446,-2.484,10.19,0.5691,0.051,-1.05,0.52,0.21,0.4537964,-1.6859277,-2.5580683
2021-02,2.986666667,-1.843333333,-0.54,-0.755,-0.86326,1.076666667,0.256985,,-1.1,5.169333333,-0.78,-0.723333333,-1.05,-1.003333333,,0.107666667,0.107666667,2.9,0.550333333,-0.106666667,1.4,-1.09,-0.71,0.139,-0.29,1.3435,-1.191,8.92,1.0715,0.243,-0.93,0.41,-0.06,-1.2422485,-1.3442899,-2.9341712
2021-03,1.84,-1.443333333,0.823333333,-0.933333333,-0.868133333,1.093333333,0.339849,,-0.983333333,4.648333333,-0.83,-0.68,-0.933333333,-0.886666667,,0.097,0.097,2.1,0.357666667,-0.336666667,1.753333333,-1.67,-1.24,0.112,0.36,0.0858,2.109,9.75,0.1375,0.266,-0.84,0.14,0.14,-0.109191895,-1.2304558,-1.1079165
2021-04,0.386666667,-1.02,1.126666667,-0.43,-0.629196667,1.046666667,0.553434,,-0.9,4.184,-0.85,-0.736666667,-0.84,-0.68,,0.087,0.087,1.233333333,-0.016666667,-0.41,0.896666667,-1.84,-1.26,0.054,-1.69,0.8274,-0.204,5.25,-0.0475,0.25,-0.66,0.32,0.37,-1.8713989,-0.55092853,0.3050328
2021-05,-1.033333333,-0.58,0.443333333,-0.163333333,-0.846853333,1.063333333,0.829178,,-0.936666667,2.803666667,-0.826666667,-0.68,-0.66,-0.43,,0.095,0.095,0.666666667,-0.357,-0.223333333,0.703333333,-2,-1.1,0.072,-1.1,0.3138,-0.161,0.31,0.0139,0.009,-0.48,0.24,0.76,0.39916992,0.3371099,0.31047934
2021-06,-2.463333333,-0.42,-1.14,0.18,-0.448316667,1.023333333,0.786972333,,-1.023333333,1.160666667,-0.7,-0.556666667,-0.486666667,-0.26,,0.077666667,0.077666667,0.7,-0.627,0.14,-0.253333333,-1.81,0.82,0.139,1.08,1.1792,0.845,-6.93,-0.2381,-0.002,-0.38,0.14,0.89,-1.5361938,1.1725445,0.37841013
2021-07,-3.513333333,-0.573333333,-1.16,-0.513333333,-0.502053333,1.1,0.536124667,,-1.186666667,1.383333333,-0.456666667,-0.4,-0.376666667,-0.193333333,,0.139333333,0.139333333,1.266666667,-0.66,0.816666667,-0.36,-1.91,0.11,0.21,0.06,-0.4595,0.63,-13.17,0.0938,-0.228,-0.4,0.25,1.11,-0.04486084,1.8163412,0.7424956
2021-08,-3.513333333,-0.606666667,-1.543333333,-1.12,-0.413986667,1.153333333,0.229239667,,-1.26,0.059,-0.29,-0.363333333,-0.4,-0.216666667,,0.220666667,0.220666667,1.333333333,-0.509333333,2.006666667,-1.066666667,-0.92,0.93,0.245,-0.49,-0.2268,-0.209,-13.82,-0.297,-0.099,-0.49,0.26,0.92,-0.42004395,1.9174309,0.29870796
2021-09,-1.7,-0.786666667,-0.776666667,-1.663333333,-0.925196667,1.216666667,0.324377333,,-1.37,1.326,-0.4,-0.4,-0.49,-0.35,,0.279,0.279,1.533333333,-0.303,3.4,-1.01,-1.94,0.33,0.402,-0.06,1.3364,-0.252,-16.56,-0.2106,-0.058,-0.67,0.54,0.58,0.42651367,1.2926111,0.19801891
2021-10,0.283333333,-0.77,-0.82,-2.043333333,-0.911623333,1.26,0.689913667,,-1.376666667,1.036333333,-0.62,-0.553333333,-0.673333333,-0.516666667,,0.301666667,0.301666667,1.166666667,-0.225,4.303333333,-0.283333333,-3.06,1.41,0.475,-1.98,0.4532,-0.146,-19.14,0.0557,-0.091,-0.81,0.46,0.65,-0.6694336,0.9895413,-0.07638131
2021-11,2.106666667,-0.943333333,-0.026666667,-1.323333333,-1.005183333,1.273333333,1.021272,,-1.41,2.22,-0.896666667,-0.746666667,-0.81,-0.65,,0.286333333,0.286333333,1.366666667,-0.312,3.793333333,0.313333333,-2.75,0.68,0.445,-0.33,1.3211,0.093,-19.78,0.7674,0.069,-0.98,0.42,0.5,-0.4835205,0.68161446,-0.66515887
2021-12,2.566666667,-1.25,-0.216666667,-1.04,-1.063316667,1.25,1.121661,,-1.35,1.176,-1.226666667,-1.026666667,-0.98,-0.716666667,,0.286,0.286,1.766666667,-0.492666667,2.326666667,0.69,-2.71,-2.85,0.252,0.18,2.1548,0.198,-21.58,-0.2,-0.12,-0.98,0.46,0.26,-2.5361938,-0.3376184,-1.969032
2022-01,2.946666667,-1.166666667,0.36,0.425,-0.986843333,1.19,1.140541,,-1.2,2.08,-1.306666667,-1.203333333,-0.98,-0.596666667,,0.294666667,0.294666667,1.633333333,-0.586666667,0.93,-0.37,-2.4,0.65,0.176,0.74,0.8252,0.848,-23.01,-1.4647,-0.056,-0.97,0.61,0.47,0.43481445,-0.11567241,-0.51132107
2022-02,2.586666667,-1.243333333,0.05,-0.195,-0.992263333,1.18,1.069759667,,-1.063333333,3.7,-1.46,-1.24,-0.963333333,-0.493333333,,0.259,0.259,1.7,-0.608666667,0.173333333,-0.45,-1.91,0.58,0.133,1.46,0.6432,1.544,-25.19,-0.9162,-0.083,-0.93,0.57,0.73,0.37731934,0.29321536,0.6504115
2022-03,1.266666667,-1.303333333,0.533333333,-0.013333333,-0.814496667,1.25,0.646015667,,-1.1,5.497333333,-1.15,-1.06,-0.933333333,-0.476666667,,0.27,0.27,1.833333333,-0.553333333,0.02,-0.416666667,-1.67,-0.16,0.009,0.4,0.5584,0.305,-26.34,-0.4618,-0.093,-0.99,0.08,0.57,0.6852417,0.21783486,-0.012936264
2022-04,-0.536666667,-1.64,0.133333333,-0.426666667,-1.077943333,1.21,0.020170667,,-1.3,5.34,-1.246666667,-0.93,-0.99,-0.63,,0.249666667,0.249666667,2.5,-0.564,-0.046666667,0.166666667,-2.1,-0.96,0.11,-0.54,0.5319,-0.603,-26.2,-0.4197,-0.068,-1.06,0.04,0.46,-0.30041504,0.18650965,0.18201232
2022-05,-1.316666667,-1.843333333,0.74,-0.24,-0.973466667,1.2,-0.276611267,,-1.516666667,3.769666667,-1.273333333,-0.9,-1.063333333,-0.773333333,,0.263,0.263,2.7,-0.516333333,0.01,-0.163333333,-2.25,-0.64,0.197,0.71,0.0965,1.224,-19.7,0.0546,-0.122,-0.99,0.34,0.36,-1.0073242,-0.08809245,-0.6574366
2022-06,-1.093333333,-1.716666667,0.1,-0.37,-0.89223,1.12,-0.206275267,,-1.713333333,2.432333333,-1.516666667,-0.926666667,-0.99,-0.776666667,,0.287,0.287,2.666666667,-0.484333333,0.493333333,-0.91,-1.33,-0.22,0.199,0.19,-0.8713,-0.074,-3.78,-0.071,-0.335,-0.85,0.48,0.61,-1.9958496,0.7300465,-0.5813018
2022-07,-0.803333333,-1.446666667,-0.26,-0.673333333,-1.128123333,1.18,-0.157807267,,-1.9,1.410333333,-1.45,-0.796666667,-0.85,-0.826666667,,0.292,0.292,2.166666667,-0.388333333,1.136666667,-1.186666667,-2.62,1.96,0.136,-0.06,0.4467,0.025,3.04,-0.3868,-0.195,-0.81,0.32,0.34,3.1071167,0.37279707,-0.5712398
2022-08,-0.793333333,-1.27,-1.703333333,-0.93,-1.23666,1.216666667,-0.277608667,,-1.94,0.345333333,-1.096666667,-0.67,-0.803333333,-0.923333333,,0.291666667,0.291666667,1.933333333,-0.357,2.443333333,-0.863333333,-2.39,0.76,0.358,1.76,0.7313,-0.17,7.87,-0.0339,-0.246,-0.91,0.47,0.38,-1.4766846,0.33416778,-0.28350264
2022-09,0.14,-1.396666667,-1.883333333,-1.186666667,-1.407816667,1.203333333,-0.292682667,,-1.883333333,0.017666667,-0.94,-0.72,-0.91,-1.08,,0.285666667,0.285666667,1.9,-0.242,3.44,0.296666667,-2.29,0.13,0.662,-1.42,1.4685,-0.655,9.8,0.0366,-0.322,-1.01,0.62,0.35,-1.302124,0.6909658,-0.10802114
2022-10,1.596666667,-1.673333333,-1.74,-0.66,-1.196776667,1.216666667,-0.134558333,,-1.736666667,0.785666667,-1.133333333,-0.913333333,-1.01,-1.126666667,,0.292666667,0.292666667,2.4,-0.096666667,4.39,0.816666667,-1.82,0.35,0.483,-0.27,0.3303,1.346,10.93,0.265,-0.691,-0.99,0.5,0.52,-0.4003296,0.6607738,0.25227225
2022-11,2.4,-1.4,-0.33,-0.15,-1.05013,1.123333333,-0.0315305,,-1.663333333,1.929333333,-1.31,-1.003333333,-0.986666667,-1.093333333,,0.292,0.292,2,0.041666667,3.586666667,1.066666667,-2.41,-0.71,0.282,0.59,1.7134,0.339,12.45,0,-0.269,-0.92,0.33,0.51,-2.6333008,-0.0223822,-0.19180682
2022-12,2.203333333,-1.46,-0.363333333,0.18,-1.079666667,1.09,0.667566,,-1.513333333,2.088666667,-1.123333333,-0.956666667,-0.913333333,-0.983333333,,0.233333333,0.233333333,2.266666667,0.129,2.146666667,0.453333333,-2.21,-0.96,0.218,-0.22,1.7004,-2.719,11.7,0.7491,-0.092,-0.83,0.47,0.6,-0.36773682,0.21322733,-0.4997096
2023-01,1.7,-1.313333333,-0.32,0.89,-1.027023333,1.05,1.116035,,-1.306666667,0.636666667,-0.716666667,-0.773333333,-0.823333333,-0.83,,0.140666667,0.140666667,2.1,0.135,0.55,0.77,-1.25,-0.37,0.192,0.95,2.3037,-0.674,12.5,1.3783,0.109,-0.68,0.47,0.82,0.33758545,0.60993737,-0.4006054
2023-02,1.003333333,-1.6,-0.073333333,0.445,-1.02832,1.156666667,1.121463333,,-1.1,1.313333333,-0.18,-0.493333333,-0.676666667,-0.683333333,,0.064333333,0.064333333,2.7,,-0.076666667,1.49,-1.65,-1.15,-0.3,0.6,0.5536,1.6,9.8,0.6922,0.157,-0.43,0.22,0.55,1.1253662,-0.5191711,-0.9225143
2023-03,0.806666667,-0.993333333,0.973333333,0.426666667,-0.779263333,1.293333333,1.023875,,-0.926666667,0.719,0.47,-0.12,-0.43,-0.486666667,,0.046333333,0.046333333,1.633333333,,0.29,1.713333333,-2.45,-1.89,0.49,-1.57,-0.2582,0.28,10.93,-0.0017,0.415,-0.15,0.64,0.48,1.6548462,-1.0401875,-0.8924571
2023-04,0.75,-0.506666667,1.103333333,-0.25,-0.481923333,1.326666667,0.847639333,,-0.68,2.357,1.53,0.223333333,-0.143333333,-0.223333333,,0.148333333,0.148333333,1,,1.32,0.97,-3.07,-0.65,0.26,-0.83,-0.9207,-0.973,12.89,0.4446,0.56,0.16,0.78,0.5,-0.6470337,-0.4932563,-0.25184417
2023-05,1.473333333,0.47,-0.146666667,-0.356666667,-0.186043333,1.283333333,0.661825333,,-0.396666667,-0.413333333,2.11,0.536666667,0.163333333,0.06,,0.232,0.232,-0.333333333,,3.07,0.476666667,-2.42,-0.67,-0.19,0.41,1.4518,1.134,9.26,0.6443,0.443,0.48,1.04,0.79,0.06958008,-0.24700987,-0.3597263
2023-06,2.38,0.78,-0.686666667,-1.126666667,0.070203333,1.243333333,0.766977,,2.96E-16,0.306,2.446666667,0.856666667,0.48,0.336666667,,0.271,0.271,-0.3,,5.996666667,0.37,-2.53,0.84,2.09,-0.28,-0.4379,-0.286,0.72,0.5426,0.665,0.77,1.41,0.57,-0.24414062,-0.32668638,-0.25560957
2023-07,3.066666667,1.16,-1.223333333,-0.65,0.038266667,1.306666667,0.941969333,,0.29,-0.653,2.566666667,1.233333333,0.773333333,0.526666667,,0.266,0.266,-0.566666667,,8.67,0.893333333,-2.52,0.65,0.77,-2.14,-0.8183,-0.154,-5.96,0.0942,0.498,1.07,1.41,0.54,0.13391113,0.14494103,-0.37292126
2023-08,3.29,1.02,-1.27,-0.773333333,0.34344,1.396666667,0.942734333,,0.48,-0.43,2.923333333,1.62,1.07,0.736666667,,0.281666667,0.281666667,-0.466666667,,10.67333333,0.43,-2.47,0.42,1.38,-1.62,-0.0382,-0.602,-9.88,0.2554,0.825,1.32,1.36,0.5,1.1574707,-0.095253766,-0.2868957
2023-09,3.95,1.26,-2.106666667,-0.993333333,0.52194,1.57,0.613378,,0.563333333,-0.704,2.896666667,1.9,1.323333333,0.916666667,,0.27,0.27,-1.3,,10.86666667,0.766666667,-2.98,0.84,1.72,-0.28,-1.0504,0.318,-13.58,0.4322,0.946,1.56,1.43,0.4,2.0671997,-0.15043873,-0.7767174
2023-10,5.51,,0.61,0.31,1.31229,1.55,0.0368369,,0.48,-3.826,2.32,2.15,1.72,1.23,,0.212,0.212,-0.8,,10.01,-0.83,-2.3,1.49,1.85,-1.7,0.5352,-0.414,-16.98,-0.1833,0.804,1.78,1.32,0.41,0.1918335,-0.11129084,-0.5537012
2023-11,5.006666667,,0.45,0.336666667,1.31229,1.58,-0.008389,,0.623333333,-3.562666667,2.236666667,2.133333333,1.82,1.323333333,,0.230333333,0.230333333,-0.966666667,,9.53,-0.356666667,-1.79,0.51,0.62,-0.47,0.0965,-0.036,-19.8,-0.023,0.92,1.92,1.09,0.91,1.5280762,1.3052808,1.8071731
2023-12,4.03,,0.273333333,0.35,1.31229,1.596666667,-0.051556567,,0.84,-3.467333333,2,2.09,1.923333333,1.413333333,,0.282,0.282,-0.833333333,,7.543333333,0.323333333,-1.66,0.91,0.13,1.7,1.51,-0.222,-22.69,-0.7788,0.851,1.95,1.17,1.31,-0.36602783,2.3609736,2.6632123
